date,ipi_log_d12,ipi_manufacturing_log_d12,ipi_mining_log_d12,ipi_water_electro_gas_log_d12,pi_agriculture_log_d12,pv_eggs_log_d12,pv_meat_log_d12,pv_milk_log_d12,comm_freight_log_d12,rail_load_log_d12,constr_vol_log_d12,build_comis_log_d12,retail_nom_log_d12,retail_nom_food_log_d12,retail_nom_nonfood_log_d12,retail_real_log_d12,retail_real_food_log_d12,retail_real_nonfood_log_d12,market_service_vol_real_log_d12,cpi_log_d12,wholesale_nom_log_d12,wholesale_real_log_d12,loans_deposits_log_d12,credit_debt_log_d12,credit_debt_overdue_log_d12,credit_debt_overdue_gov_log_d12,credit_debt_overdue_suppliers_log_d12,debit_debt_log_d12,debit_debt_overdue_log_d12,debit_debt_overdue_customers_log_d12,wage_debt_overdue_log_d12,ppi_coal_log_d12,ppi_diesel_log_d12,ppi_gas_log_d12,ppi_gasoline_log_d12,ppi_oil_log_d12,ppi_residual_log_d12,ppi_animal_husbandry_log_d12,ppi_eggs_log_d12,ppi_meat_log_d12,ppi_milk_log_d12,ppi_poultry_log_d12,pi_inv_log_d12,pi_inv_construction_log_d12,pi_freight_log_d12,cpi_alchohol_log_d12,cpi_food_log_d12,cpi_nonfood_log_d12,cpi_services_log_d12,labor_demand_log_d12,un_log_d12,un_workload_log_d12,wage_nom_log_d12,wage_real_log_d12,brent_log_d12,neer_log_d12,reer_log_d12,miacr_log_d12,m0_log_d12,m1_log_d12,m2_log_d12,ex_usd_log_d12,im_usd_log_d12
2020-01-01,0.016198791685108738,0.041833846651425866,0.0054558223398792904,-0.062403256820610764,0.41717032403833443,0.01913270617904317,0.04469018895781662,0.05082148498979233,-0.04074278346234994,-0.05054525794823128,0.08912777989600684,0.17435338714477755,0.05243919790830187,0.04762231057487387,0.05695194624172384,0.027729544133300976,0.023216621272498905,0.03402232424945151,0.03504931271159961,0.022951597382216526,0.02042269378159922,0.2478295525721812,0.05272295518351733,0.11967711907989731,0.09901654701538654,0.0018885746878685161,0.11607824063182637,0.11442955202549676,0.06764137198529951,0.02810770359175585,-0.1351856527205486,-0.1470756177322805,-0.027625658126908093,0.06810534122801126,0.062191522427108126,0.01117866127807332,-0.08718957610979672,-0.0637146576551455,-0.11491705586827905,0.03504777410552329,0.06458147901485134,-0.10635946279670172,0.04487906948723541,0.04690278072437515,0.028339443765013073,0.010981547502051825,0.02277373919677128,0.025970048573863203,0.026918842956743738,0.0020512827705569947,-0.06317890162153184,-0.06747921922147171,0.09927526566938738,0.06001413224076835,0.06893676263576598,0.09853201524549071,0.09231117868010585,-0.23630163589172093,0.03362882290845981,0.09846622962914608,0.09221916109121686,-0.008334466788735284,0.04263597536173869
2020-02-01,0.04958580771784682,0.07599276546274503,0.03220969196936352,-0.013239888690884882,0.43382921002497277,0.028880655493667362,0.041802440156831544,0.057320922981445754,-0.007908857228397181,-0.0060120421566276505,0.11615370739369357,-0.020202707317519275,0.07012208512058749,0.06573008002553582,0.07427243604434342,0.048055447147340224,0.043501292444004136,0.05336134934831982,0.028003485878397072,0.02195508509247812,0.01868970900037681,0.38501920674844214,0.037748453137510296,0.11905505162248708,0.1292701314054927,-0.026907452919924246,0.14417623567539373,0.08701879392917711,-0.00032530316734558085,0.035364011807351936,-0.18594300859193336,-0.1043250509005409,-0.018037658493577524,-0.011893103513951786,0.1401012574247229,-0.05152422595176276,-0.23070406679872946,-0.058620403133402554,-0.14425734216860064,0.1089535923770999,0.054531763174107795,-0.0770452939098174,0.04986164083169964,0.044910748193134786,0.025346922828559215,0.015969089013091242,0.019796069502846514,0.022974539594065035,0.02891286156360806,-0.010638398205055744,-0.06317890162153184,-0.08571966529226493,0.09295985343905677,0.054061733713472115,-0.13899613186800863,0.06048754575819881,0.0549467615808501,-0.24512245803298494,0.054031508040482734,0.11845381607536787,0.10184195778350968,-0.19156444032480024,0.014632276786869625
2020-03-01,0.027505793875987727,0.06341398325588532,-0.0010343666097911708,-0.032578913789752306,0.4445872599915237,-0.010206911067964342,0.04105666941279562,0.03244404595201811,-0.07139783601837468,-0.05715841383994924,0.06812133178819835,-0.01801850550267825,0.09319944675895009,0.0873736302085879,0.09870509858686116,0.06800171132971933,0.0598504304455334,0.07508166024098095,-0.04491947650845152,0.024941647790226895,0.029754399835201895,0.5121234216016362,0.05475252288794685,0.10699237421198582,0.05378888980139429,0.03367321510658794,0.0946799635559259,0.06346800156606847,-0.030834128307067665,-0.008891954397951984,-0.14680940924068864,-0.05859944009983309,-0.02836264990812154,-0.01926461158292536,0.17975028267361104,-0.22474543002370773,-0.30034780646066395,-0.04359758680370529,-0.06555052729597932,0.07080406489366453,0.051852511498188036,-0.05277003598006402,0.07052150010057279,0.04391522795163283,0.033315092477735675,0.018958627861456634,0.02376432867846745,0.024966572125305397,0.02891286156360806,-0.02904494599940577,-0.021506205220963803,-0.08205437602443943,0.09514531940538085,0.05312846253047354,-0.7257253535718746,-0.09849085872525176,-0.09623463161891621,-0.28248725557467713,0.06859189185067827,0.1371921843749302,0.1047150288156189,-0.2117745302447851,-0.020294473096171828
2020-04-01,-0.04573647956550175,-0.07694337443903798,-0.009341787179645955,-0.017347219194252972,0.4573013676871458,-0.008869833719414189,0.0033528950103107746,0.029954846289807158,-0.0629416233418496,-0.0605663212771379,-0.0042792679613743445,-0.4054651081081644,-0.2143002366660962,-0.04679355580079658,-0.4026557587952446,-0.2467785721213227,-0.08498051743292212,-0.43004212013837506,-0.4614012208231175,0.029914308459605188,-0.18050813499906226,0.39383397241635976,0.10744732120839018,0.08089147417480724,0.0832007249812694,0.1587174465670662,0.1323359289790238,0.0255308139576087,0.05579409689090742,0.10907160228223223,-0.30472139789796504,-0.1174205723518238,-0.12100607808659092,0.014943637931067677,-0.07991017082336427,-0.805953754254169,-0.5915574743496705,-0.016981920103815717,0.07642303159029495,0.08161662609846765,0.0546476654220136,0.04149307234134092,0.07151801239031208,0.041921209344768506,0.025666871639479893,0.020952646468321845,0.03759854140801622,0.02696059073216972,0.02791435923401764,-0.15521146278447873,0.1929036661244916,0.8260512861801033,0.02621996182055497,-0.022322092058079335,-1.3546509610627218,-0.10353572522914867,-0.0889496303999806,-0.25760143123789736,0.13133257586645897,0.18885452253551627,0.1258062300387639,-0.38463059976487735,-0.2267832277616595
2020-05-01,-0.08225592639321455,-0.04654589725466618,-0.13147022665675667,-0.048826816113649585,0.47493159906341553,0.001495141070950723,0.025339193555446116,0.029581988995946773,-0.09923275667666953,-0.056053319241905264,0.018390291778349166,-0.1910552367627092,-0.15848827722632652,-0.04171301517694648,-0.2841476077775802,-0.19120872096651276,-0.07814121378268091,-0.31148854121088654,-0.4736462717832177,0.029914308459605188,-0.1634127373675085,0.3525153665285252,0.09963592657351228,0.07237813632766965,0.13757788440105045,0.25057832224840393,0.1847389230432146,0.03177759234033317,0.06545533622902777,0.0994840958765888,-0.27251558070128734,-0.09605930825725739,-0.11904504689443485,0.027899837528799765,-0.12358356634178769,-1.7750972049714626,-0.837191732098713,-0.026105146079338226,0.15306243835543043,0.06508185703924241,0.05121995999490814,0.010502103453699618,0.06153788963358853,0.04092469705502921,0.023664868968806374,0.02294865511503641,0.0336105002300604,0.027958097049295638,0.028909879475519595,-0.22415387109416685,0.3042113744029913,1.2645294197497434,0.05719434822376712,0.007412506884799441,-0.886862622249208,-0.07936573596766383,-0.061637813427791066,-0.3445357476027948,0.18007335276177017,0.20500114574435102,0.1313073103203095,-0.436768966557759,-0.14231859218827658
2020-06-01,-0.06962826952541246,-0.02087996045920182,-0.13968382519414568,-0.054330407330628105,0.48963054082984314,0.005915718509097445,0.07621046964307698,0.02030214301998967,-0.10050885471356263,-0.04427282367798835,0.025749382733764925,-0.03448617607116922,-0.025645273451305073,0.01110073698469538,-0.0608704212804243,-0.06286316537435521,-0.03035054994633235,-0.0914626853292635,-0.3424785053135322,0.031912311122278325,-0.02519151285182808,0.38026639974446397,0.08942911934914655,0.08957658278965219,0.14838480774902152,0.3095973592902306,0.2235315515307139,0.047405289499030445,0.04843439075381184,0.04915834973911615,-0.19935284976057055,-0.1231484310794686,-0.040476936481640635,0.10530813083893431,0.020368445308800887,-0.6533667337211408,-0.8506284787111138,-0.01398378554699331,0.16782559042343514,0.03277899548830199,0.043361433750229494,0.006110792158256828,0.045440962591413836,0.0369366558770734,0.023664868968805486,0.023947157444625944,0.04062104471627759,0.028955603366420668,0.02392730813105537,-0.15019027861116196,0.3429447511268304,1.4458357548109069,0.05470907186907148,0.002541576650203048,-0.46670791379800525,-0.05628272470636464,-0.03942448141125876,-0.4180772898908529,0.2072942439293488,0.2273417786308638,0.12707434226879855,-0.27946929501819895,-0.04259879655697141
2020-07-01,-0.058912141648569616,0.0036190600291226005,-0.15030681258543233,-0.02208530791377239,0.4668158630636725,0.012230278493024827,0.03404584140971689,0.011779429445036627,-0.08332462725864609,-0.0405907539133743,0.03261730492383119,-0.0840831172105414,0.03469567873856594,0.04083992353926913,0.029061472731982896,-0.004078470479926821,-0.004198938544188735,-0.004127736099308166,-0.21877245135402656,0.03390632972914265,0.009010784998876531,0.3398337186051634,0.10032079576560449,0.09396243348871636,0.19541537957053556,0.2694243038782158,0.2872599602610828,0.06097205790731408,-0.004945144937513746,0.08565759520631655,-0.1581795370540897,-0.20267879330294036,-0.017402973720233916,0.1863242305836117,0.08617078313988635,-0.15922872260459364,-0.5323779853184583,0.0027901647234802596,0.13092684767075546,0.11451496290316321,0.02777729442839494,0.0005903029498739443,0.052402701300212406,0.032948614699117584,-0.00986884508631558,0.024946657777709547,0.042625053402993274,0.029953109683546586,0.02491789761275154,-0.06838255715613606,0.33647223662121273,1.5144965170794462,0.0752729662878373,0.021529488894894477,-0.39086630868701144,-0.11478268042288242,-0.09794357526935027,-0.5484083349150335,0.22535153746815872,0.24753053303251704,0.13867396723999903,-0.3031943748497916,-0.1221737111359289
2020-08-01,-0.041367831997660254,0.008509045323314979,-0.11063058773280865,-0.03287501533515247,0.47066943237966186,0.005791278933116928,0.04813085971172715,0.01692197880204027,-0.04765987669527494,-0.009208168193862498,0.05319414676794665,0.14424960884454685,0.03519723190789925,0.025680675080369753,0.04350582895566113,-0.005046056428663626,-0.021006056860570332,0.008212240136267646,-0.13491381903178468,0.03590833239981528,0.0012055456553490274,0.30500050062726203,0.12257898082225793,0.12067480255502971,0.19328299740753963,0.10730038047565227,0.25732776058615325,0.08298642405196865,0.09390798573857495,0.097503897720852,-0.23474344390805957,-0.2869195867114467,-0.04162059928026096,0.17134993726755798,0.13661075498386843,-0.14430908445073065,-0.2516472900631257,0.0027901647234793714,0.01628120420783752,0.054116208555175405,0.018143116551442517,-0.013578456775716674,0.05141211181851624,0.032948614699117584,-0.011866847748988718,0.02594615811079315,0.04363464460434585,0.03194712829041091,0.02691191621961586,-0.030270064302756694,0.39768296766610955,1.5761786902955452,0.0580661961901594,0.004845055986990587,-0.2773472242302333,-0.1389232918732466,-0.11742562720966898,-0.5387961601530327,0.24452936691596072,0.25602089989245336,0.14404539681147455,-0.3877056805887573,-0.09404308179022713
2020-09-01,-0.037411348102586395,0.004575903576477636,-0.0955473455214797,-0.03287501533515247,0.4350716381260824,0.005087706783823975,0.038568107155808384,0.013355188574254662,-0.03477635917874533,-0.007568626480007445,0.089775895776806,0.1950605825713847,0.033397258166177224,0.02734459237337994,0.03873039439816672,-0.010124787507679756,-0.021006056860569444,-0.000994986032193168,-0.08382215787407343,0.03690983473690501,0.054330484407605795,0.26577913411393084,0.1221478510072238,0.12485436679287432,0.09514286725584675,0.12247703235966245,0.11504184209697854,0.14213706987728436,0.0459628568554189,0.07971541791196302,-0.35038819369879715,-0.2368816036708079,-0.11843174923180655,0.18063033737798762,0.04158473620135439,-0.1256959396571613,0.027848516527011924,0.006798186121018901,-0.003239878223437742,0.07462180656862571,0.022532218886713196,-0.05984533636731548,0.05439867451626501,0.032948614699117584,-0.009866847082321328,0.026945658443876752,0.04363464460434496,0.0359311973052856,0.02490589749275074,0.029750477881848703,0.3522205935893521,1.5805138978730815,0.07847907292761036,0.025363606806681815,-0.42905813447354824,-0.18973797815135907,-0.1656106842566798,-0.4977914059270838,0.24358313223600625,0.279313631391231,0.15016934874615195,-0.13496159017510578,-0.01958671328643824
2020-10-01,-0.05544695800194965,-0.03632375783053998,-0.0906764152868833,-0.03368703324416433,0.33433881267897547,0.002417081880413008,0.001402524774085201,0.0240216315228432,-0.03617415695010173,0.002733486895660775,0.05287252196871162,0.11607217125275415,0.04513410518715677,0.042052946568167826,0.04789081776867121,-0.0012882057071816888,-0.011268881582711998,0.0049397494876215475,-0.09979056105280382,0.03990235567335887,0.04871793059743368,0.14732515674642954,0.15166090867880655,0.15323720331909563,0.0850701383507193,0.16040287108630835,0.10438269434341585,0.13650919405576367,0.03743119342677659,0.051220299022723736,-0.3348297506237099,-0.1793620991737539,-0.10582787681526895,0.02677459854345443,0.004571224163703036,-0.2281722843590206,0.04774539872039085,0.017770864790494834,0.06704861166134712,0.044484691173698465,0.02031659334619995,-0.02762547690675099,0.05639070704750626,0.03095459609225326,-0.022472056001303642,0.02794615877745965,0.04861225567809768,0.03991130206191151,0.025907399829839584,0.07635516411062593,0.3144933299024377,1.490388252162524,0.06225471693375262,0.0035589768398285315,-0.3958813020977914,-0.21818677517981833,-0.1876273801945043,-0.48753490575989455,0.24898014224791076,0.2744484372529463,0.14903443169168717,-0.2575367032751821,-0.08425020152704832
2020-11-01,-0.010995195431116045,0.03351981553672445,-0.0753777997250209,-0.02755473194210012,0.2568870851382279,-0.024062619155829523,0.023575478630541546,0.027530687842820534,-0.016958891190418157,-0.006657181029179782,0.0804493384719338,0.18658595558041213,0.029765701933173183,0.030464243080977838,0.02913571795079939,-0.021389385028268926,-0.03132973486779278,-0.016198430616886306,-0.11281027426110679,0.04388246042998567,0.07754555784955741,0.06846891781739828,0.15233672154237787,0.20011686278203733,0.028227436761488534,0.14405885105866645,0.030663070894064504,0.16063945011698877,0.00804859866706309,0.013183985882697868,-0.34408262342862717,-0.14647542502081823,-0.11387001617540804,0.020607483684106143,0.02288792410873519,-0.12447602263430646,0.3420329553059105,0.013782823612539019,0.09908237665915998,0.019992771881167215,0.020146885315261542,-0.019735989294405343,0.053395198067708094,0.028958587445538697,0.04891794008536898,0.02794615877745965,0.058513326660809106,0.04389537107678532,0.025907399829839584,0.10053572214390538,0.2822324676842163,1.3525635016013187,0.06257862404680914,-0.0025139163180707413,-0.3924978157143366,-0.2225713304213377,-0.18504623120308494,-0.4644463441808693,0.26209451298263353,0.29135835445387315,0.15013999518395948,-0.17068013710911778,-0.019440888880783547
2020-12-01,0.03560821956165139,0.09057937118866377,-0.0611528087936728,0.06015084847700525,0.203502260681919,-0.024290457305299995,0.0034305350967898107,0.03182848236579083,-0.013144136661817463,0.002805050927608299,0.08556323147644207,-0.01739174271186883,0.03641597642531025,0.04328414117394974,0.029990208633047466,-0.019695904521936036,-0.026325554283217478,-0.01705716832530424,-0.08109119723831348,0.04785860880962556,0.13140820551002363,0.05601408614219494,0.13644146646086064,0.19703375282048796,0.017495233399790422,0.058388318238153936,0.015456490182574889,0.19131732655978873,0.09486595556629673,0.10853384344451289,-0.4266648594835365,-0.1532702689119887,-0.10698996582963893,0.030965776885357954,0.04155616734005818,-0.11507531455116293,0.5498483102278389,0.04256893033101683,0.15649873473068254,0.0361893894155223,0.03420418933043834,0.03741883817842151,0.047395180067610454,0.027960085115949163,0.04891794008536987,0.028944661107050074,0.06839482999080637,0.04688789201324095,0.027901418436703906,0.15415067982725894,0.24889604741662463,1.1736703796581516,0.10714558257418716,0.03771088499243902,-0.2974858285971429,-0.21741784815552823,-0.17712572658606884,-0.3885360460077165,0.2559896885253359,0.29952143905411255,0.13174049297561652,-0.091400914008549,0.03626201408732932
2021-01-01,-0.01758923281158964,0.0077433656095147185,-0.08122743960665169,0.08219582939713277,0.1728523083379585,-0.0236220515416381,-0.028370697129215472,0.023321952558575276,-0.01150709754141932,0.008933061885475269,0.06016852146645313,0.13104580611216154,0.07288814480680994,0.06856928559073516,0.07689874200003466,0.012753405826495978,-0.0028257783673186765,0.026820837846749157,-0.08431874172917997,0.050842201276513066,0.11636002740965878,0.00011254749898270688,0.13278387651935653,0.18637746258917787,0.07766477204002697,0.03522143496336261,0.021002450558976093,0.19504546981812254,0.1145104039199154,0.14016205816819394,-0.26122961986769777,0.18664121793847155,-0.08790507105700307,-0.25447648625155406,0.11321915682699846,-0.004830349667850342,0.24858282326448133,0.07263131443253279,0.26083366967186095,0.07656633875952323,0.03402030796895694,0.06278880446033774,0.049389198674475665,0.028956597405687567,0.09050809247961666,0.029939191273558485,0.07235915629271616,0.04987743086160634,0.02989543704356823,0.14592018069074264,0.23180161405732447,1.0479005587052086,0.05910858521687068,-0.00900090358388006,-0.15025672620778519,-0.2361938485249082,-0.19678644120973132,-0.33746610783106723,0.25981081572680687,0.2867386939549945,0.1269337852333141,-0.13673103609636605,0.014182985943993032
